PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.Quantity	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.MS1Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.MS1Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.MS1Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.MS1Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.MS1Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.MS1Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.MS1Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.MS1Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.MS1Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.MS1Quantity	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.MS2Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.MS2Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.MS2Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.MS2Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.MS2Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.MS2Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.MS2Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.MS2Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.MS2Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.MS2Quantity
O00264	PGRMC1	Membrane-associated progesterone receptor component 1	O00264	PGRC1_HUMAN	36166.25390625	11714.994140625	36825.05859375	28020.529296875	10428.0888671875	10349.30078125	6173.5537109375	7876.78076171875	6056.173828125	9589.447265625	36166.25390625	11714.994140625	36825.05859375	28020.529296875	10428.0888671875	10349.30078125	6173.5537109375	7876.78076171875	6056.173828125	9589.447265625	25091.85546875	6863.16796875	22103.83984375	28445.048828125	9459.7275390625	5735.484375	6631.07373046875	4240.322265625	3371.11181640625	7031.97119140625
O00299	CLIC1	Chloride intracellular channel protein 1	O00299	CLIC1_HUMAN	1113359	1124923.375	1651824.125	899455.5	856419.125	581403.4375	726287.25	570850.125	380125.90625	622497.625	1113359	1124923.375	1651824.125	899455.5	856419.125	581403.4375	726287.25	570850.125	380125.90625	622497.625	609885.125	597097	864919.75	473142.65625	508558.1875	278729.34375	387753.9375	311811.9375	217571.484375	358598.125
O00429	DNM1L	Dynamin-1-like protein	O00429	DNM1L_HUMAN	140145.28125	50860.375	127616.1015625	124432.1875	85825.8203125	26663.033203125	30091.412109375	16149.572265625	14338.22265625	39131.4375	140145.28125	50860.375	127616.1015625	124432.1875	85825.8203125	26663.033203125	30091.412109375	16149.572265625	14338.22265625	39131.4375	71996.15625	31657.685546875	68560.625	74007.9375	47814.4765625	15992.400390625	18824.404296875	9617.1083984375	9011.1611328125	30374.6953125
O00487	PSMD14	26S proteasome non-ATPase regulatory subunit 14	O00487	PSDE_HUMAN	25275.708984375	31591.6875	17141.78515625	50680.28125	46255.87109375	109449.9140625	93634.7734375	140270.03125	105749.1953125	35152.421875	25275.708984375	31591.6875	17141.78515625	50680.28125	46255.87109375	109449.9140625	93634.7734375	140270.03125	105749.1953125	35152.421875	15994.376953125	22899.73046875	6958.77001953125	30703.443359375	29042.05078125	52459.01171875	45135.33203125	70028.484375	51910.47265625	24421.67578125
O00560	SDCBP	Syntenin-1	O00560	SDCB1_HUMAN	529322.125	423153.8125	340578.75	348412.03125	532929.8125	458675.875	240106.90625	637172.4375	422322.625	590033.5	529322.125	423153.8125	340578.75	348412.03125	532929.8125	458675.875	240106.90625	637172.4375	422322.625	590033.5	90417.234375	78525.2421875	59217.80078125	58818.390625	92330.8359375	75123.1484375	44914.58984375	107822.421875	73186.9453125	103373.65625
O00592	PODXL	Podocalyxin	O00592	PODXL_HUMAN	478634.375	330393.125	245440.125	258171.4375	255604.40625	296824.15625	179881.828125	400536.84375	331001.75	453594.03125	478634.375	330393.125	245440.125	258171.4375	255604.40625	296824.15625	179881.828125	400536.84375	331001.75	453594.03125	350915.34375	253797.671875	210537.109375	203949	191345.921875	238529.078125	147803.15625	293905.59375	290410.90625	381362.3125
O00602	FCN1	Ficolin-1	O00602	FCN1_HUMAN	152062.296875	128474.234375	48787.55078125	69338.859375	29452.072265625	90901.734375	74961.8359375	104977.3203125	123986.2578125	85448.3984375	152062.296875	128474.234375	48787.55078125	69338.859375	29452.072265625	90901.734375	74961.8359375	104977.3203125	123986.2578125	85448.3984375	57762.33984375	48028.96484375	25104.3125	39375.1796875	18689.41015625	46421.41015625	38355.6171875	53312.30078125	56380.37890625	38551.83203125
O14523	C2CD2L	Phospholipid transfer protein C2CD2L	O14523	C2C2L_HUMAN	3190.55859375	3879.25903320313	8602.994140625	24713.048828125	8843.8896484375	87299.03125	94491.3828125	70170.3359375	89963.8984375	3607.20385742188	3190.55859375	3879.25903320313	8602.994140625	24713.048828125	8843.8896484375	87299.03125	94491.3828125	70170.3359375	89963.8984375	3607.20385742188	1320.72094726563	1566.36352539063	3138.92041015625	3368.83251953125	3215.49560546875	14494.44921875	15789.189453125	11655.8583984375	14412.5361328125	1470.05126953125
O14672	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	O14672	ADA10_HUMAN	708454.625	856183.9375	655742.875	675039.125	594806.25	243828.3125	281954.375	286694.59375	142640.5	502903.40625	708454.625	856183.9375	655742.875	675039.125	594806.25	243828.3125	281954.375	286694.59375	142640.5	502903.40625	258252.171875	299379.53125	249966.234375	245957.640625	212616.671875	107186.703125	126306.953125	134006.40625	78957.40625	188374.53125
O14744	PRMT5	Protein arginine N-methyltransferase 5	O14744	ANM5_HUMAN	6736.94921875	22648.326171875	7659.89013671875	30973.345703125	37374.88671875	83723.984375	69554.375	86615.0390625	86560.0859375	16952.3671875	6736.94921875	22648.326171875	7659.89013671875	30973.345703125	37374.88671875	83723.984375	69554.375	86615.0390625	86560.0859375	16952.3671875	4388.97119140625	6557.75830078125	4026.05834960938	24845.53125	29178.568359375	57889.34765625	45332.8125	67186.703125	64012.8203125	14537.658203125
O14745	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	O14745	NHRF1_HUMAN	849236.0625	2015303.125	1560573.5	696220.6875	938299.3125	470800.5	858223.4375	719072.875	336005.0625	823468.0625	849236.0625	2015303.125	1560573.5	696220.6875	938299.3125	470800.5	858223.4375	719072.875	336005.0625	823468.0625	174715	457230.8125	364601.84375	167875.828125	193854.375	112755.9375	187983.90625	165339.890625	89482.6328125	175009.796875
O14791	APOL1	Apolipoprotein L1	O14791	APOL1_HUMAN	1778419.375	714495.75	786297.5	1790800	1002969.5	585553.9375	548848.375	495460.71875	608318.5625	6248463	1778419.375	714495.75	786297.5	1790800	1002969.5	585553.9375	548848.375	495460.71875	608318.5625	6248463	381755.34375	175241.578125	184823.09375	407502.0625	231664.25	141419.953125	137168.484375	124239.1171875	155732.6875	1329321.75
O14818	PSMA7	Proteasome subunit alpha type-7	O14818	PSA7_HUMAN	384010.0625	393930.15625	424287.78125	531160.5625	423134.78125	1004787.75	952423	1372062.375	1280892.5	544279.625	384010.0625	393930.15625	424287.78125	531160.5625	423134.78125	1004787.75	952423	1372062.375	1280892.5	544279.625	80282.546875	77289.796875	84638.9453125	100330.1875	82629.109375	192610.65625	179520.734375	252737.484375	233536.5625	108127.1171875
O14950	MYL12B	Myosin regulatory light chain 12B	O14950	ML12B_HUMAN	615659.25	278112.46875	606271.1875	608338.875	463310	227995.109375	541938.375	174250.9375	171346.5625	607879.0625	615659.25	278112.46875	606271.1875	608338.875	463310	227995.109375	541938.375	174250.9375	171346.5625	607879.0625	158580.53125	90984.890625	162085.546875	140635.375	117626.8046875	54669.48046875	129663.6484375	53747.90625	49802.44921875	167331.9375
O15031	PLXNB2	Plexin-B2	O15031	PLXB2_HUMAN	63349.55859375	91871.328125	57003.87890625	52238.9765625	48247.34375	21745.77734375	19058.232421875	14547.2880859375	8607.05078125	21615.05078125	63349.55859375	91871.328125	57003.87890625	52238.9765625	48247.34375	21745.77734375	19058.232421875	14547.2880859375	8607.05078125	21615.05078125	49173.73828125	82256.7578125	44786.72265625	42341.0625	37052.390625	23500.09765625	20507.72265625	20301.029296875	13361.9873046875	21142.365234375
O15117	FYB1	FYN-binding protein 1	O15117	FYB1_HUMAN	150944.125	81771.046875	112191.6953125	89915.5546875	83090.5546875	33208.1015625	42683.5234375	23591.47265625	12947.1630859375	48019.62109375	150944.125	81771.046875	112191.6953125	89915.5546875	83090.5546875	33208.1015625	42683.5234375	23591.47265625	12947.1630859375	48019.62109375	103177.1171875	72800.4375	92341.578125	75392.859375	75392.7578125	32383.181640625	48455.33984375	18542.220703125	8234.4853515625	56474.6171875
O15127	SCAMP2	Secretory carrier-associated membrane protein 2	O15127	SCAM2_HUMAN	5885.90087890625	8311.396484375	3522.68627929688	11768.76171875	8566.958984375	4840.8095703125	8384.927734375	3083.21313476563	1944.69311523438	11784.177734375	5885.90087890625	8311.396484375	3522.68627929688	11768.76171875	8566.958984375	4840.8095703125	8384.927734375	3083.21313476563	1944.69311523438	11784.177734375	7325.2880859375	3045.86206054688	1439.9453125	7659.16357421875	7847.970703125	5734.8154296875	8023.58056640625	6059.13720703125	5842.13671875	4200.58837890625
O15143	ARPC1B	Actin-related protein 2/3 complex subunit 1B	O15143	ARC1B_HUMAN	441176.90625	318371.34375	403331.25	374415.96875	240142.75	117457.5546875	177336.171875	77852.71875	79257.046875	158402.921875	441176.90625	318371.34375	403331.25	374415.96875	240142.75	117457.5546875	177336.171875	77852.71875	79257.046875	158402.921875	106396.359375	78911.078125	112608.1875	101286.25	67501.140625	36904.47265625	51051.5078125	26978.517578125	22410.74609375	45946.375
O15144	ARPC2	Actin-related protein 2/3 complex subunit 2	O15144	ARPC2_HUMAN	277237.25	249866.5625	359945.125	245548.4375	178489.484375	91442.8359375	135677.1875	74465.296875	61481.7109375	137040.46875	277237.25	249866.5625	359945.125	245548.4375	178489.484375	91442.8359375	135677.1875	74465.296875	61481.7109375	137040.46875	45494.203125	41386.76953125	57729.5390625	41433.31640625	29834.3828125	15896.2158203125	22704.361328125	14860.1572265625	11381.333984375	24970.462890625
O15145	ARPC3	Actin-related protein 2/3 complex subunit 3	O15145	ARPC3_HUMAN	233750.21875	153292.953125	223121.390625	175968.359375	157963.109375	70895.96875	101913.203125	54776.7109375	38067.2421875	107461.171875	233750.21875	153292.953125	223121.390625	175968.359375	157963.109375	70895.96875	101913.203125	54776.7109375	38067.2421875	107461.171875	130337.796875	95229.546875	132237.59375	106553.046875	77599.140625	46914.0546875	66999.84375	37022.53125	33587.7421875	65873.984375
O15173	PGRMC2	Membrane-associated progesterone receptor component 2	O15173	PGRC2_HUMAN	30194.6875	16175.6767578125	26387.578125	37364.3203125	30670.943359375	62103.98046875	72718.4140625	66592.125	59586.20703125	15492.0732421875	30194.6875	16175.6767578125	26387.578125	37364.3203125	30670.943359375	62103.98046875	72718.4140625	66592.125	59586.20703125	15492.0732421875	17683.61328125	15846.4765625	24327.474609375	21962.099609375	19463.056640625	27927.173828125	35297.0625	35164.46875	30788.986328125	15361.3251953125
O15247	CLIC2	Chloride intracellular channel protein 2	O15247	CLIC2_HUMAN	48650.42578125	61621.46875	39257.296875	48952.60546875	53394.21484375	32835.9296875	15729.7880859375	32215.275390625	41676.06640625	47293.73046875	48650.42578125	61621.46875	39257.296875	48952.60546875	53394.21484375	32835.9296875	15729.7880859375	32215.275390625	41676.06640625	47293.73046875	22044.48046875	29593.83203125	22486.353515625	21408.658203125	24241.134765625	12503.50390625	10912.568359375	22786.93359375	25509.345703125	22917.484375
O15400	STX7	Syntaxin-7	O15400	STX7_HUMAN	164238.84375	226714.296875	163547.234375	179064.1875	201941.875	286162.25	227137.28125	293620.53125	257739.546875	229916.421875	164238.84375	226714.296875	163547.234375	179064.1875	201941.875	286162.25	227137.28125	293620.53125	257739.546875	229916.421875	74522.15625	103371.6640625	84446.1171875	76972.171875	84606.2734375	107259.8671875	91236.890625	129864.7578125	114313.3203125	106098.6875
O15439	ABCC4	ATP-binding cassette sub-family C member 4	O15439	MRP4_HUMAN	27311.345703125	48129.875	21811.69140625	45890.48046875	42413.74609375	109054.8984375	59781.37109375	140164.203125	118516.984375	51590.28125	27311.345703125	48129.875	21811.69140625	45890.48046875	42413.74609375	109054.8984375	59781.37109375	140164.203125	118516.984375	51590.28125	10931.087890625	18824.998046875	9459.4853515625	17692.318359375	15594.1904296875	32860.9765625	23419.86328125	46027.45703125	45720.03125	22354.181640625
O15511	ARPC5	Actin-related protein 2/3 complex subunit 5	O15511	ARPC5_HUMAN	290695.125	199423.421875	292698.6875	177109.78125	190468.484375	52713.1015625	100271.28125	49433.015625	21443.6796875	82540.96875	290695.125	199423.421875	292698.6875	177109.78125	190468.484375	52713.1015625	100271.28125	49433.015625	21443.6796875	82540.96875	130760.6484375	114716.6953125	164688.25	81377.9921875	87898.796875	33376.40625	50421.5078125	21700.109375	21533.4453125	57414.3359375
O15551	CLDN3	Claudin-3	O15551	CLD3_HUMAN	106121.875	33505.62890625	44381.62109375	65747.1875	116579.21875	48859.9453125	40985.796875	48489.98828125	4245.7412109375	100286.3515625	106121.875	33505.62890625	44381.62109375	65747.1875	116579.21875	48859.9453125	40985.796875	48489.98828125	4245.7412109375	100286.3515625	52445.90234375	16348.5517578125	25675.17578125	38182.53125	58683.99609375	25048.6796875	21597.09375	25239.755859375	1938.81018066406	55037.22265625
O15554	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	O15554	KCNN4_HUMAN	2855.474609375	8243.990234375	3048.81127929688	15576.1572265625	24119.06640625	58386.95703125	25901.693359375	55684.57421875	67668.015625	12647.876953125	2855.474609375	8243.990234375	3048.81127929688	15576.1572265625	24119.06640625	58386.95703125	25901.693359375	55684.57421875	67668.015625	12647.876953125	2614.56372070313	6306.193359375	3077.18896484375	6370.46044921875	10636.255859375	17142.888671875	11352.6416015625	18305.140625	22528.501953125	9774.4140625
O43150	ASAP2	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2	O43150	ASAP2_HUMAN	44275.45703125	19397.8828125	50891.7890625	44576.3515625	14941.91796875	14957.8720703125	18827.0625	15295.48828125	16587.873046875	6913.0263671875	44275.45703125	19397.8828125	50891.7890625	44576.3515625	14941.91796875	14957.8720703125	18827.0625	15295.48828125	16587.873046875	6913.0263671875	15868.7646484375	19746.087890625	22055.6484375	15015.8671875	7877.0400390625	6790.31396484375	7705.18994140625	5516.27392578125	5066.15283203125	4238.37255859375
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3	O43242	PSMD3_HUMAN	30046.416015625	43711.67578125	12977.322265625	64835.75	63522.44140625	175187.53125	129532.6796875	200026.796875	158699.140625	45780.94921875	30046.416015625	43711.67578125	12977.322265625	64835.75	63522.44140625	175187.53125	129532.6796875	200026.796875	158699.140625	45780.94921875	37578.47265625	50551.984375	12768.5546875	68153.8984375	55436.8125	126017.5859375	107686.5390625	166107.984375	129486.53125	45125.390625
O43294	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	O43294	TGFI1_HUMAN	53388.45703125	31105.1484375	57753.01953125	46222.53515625	32206.181640625	4020.99047851563	11486.2578125	11110.2275390625	9936.60546875	27028.6171875	53388.45703125	31105.1484375	57753.01953125	46222.53515625	32206.181640625	4020.99047851563	11486.2578125	11110.2275390625	9936.60546875	27028.6171875	24708.875	16125.2021484375	28239.0703125	35430.60546875	22811.10546875	12260.099609375	10088.861328125	3923.9228515625	3559.63012695313	11959.958984375
O43306	ADCY6	Adenylate cyclase type 6	O43306	ADCY6_HUMAN	13468.02734375	9830.6435546875	12231.2783203125	20437.38671875	5447.4140625	3607.8896484375	9561.4501953125	3979.04760742188	12288.494140625	10130.837890625	13468.02734375	9830.6435546875	12231.2783203125	20437.38671875	5447.4140625	3607.8896484375	9561.4501953125	3979.04760742188	12288.494140625	10130.837890625	11375.1240234375	9213.5859375	8053.4560546875	11236.3984375	6697.95458984375	7981.52734375	6887.11669921875	3377.76391601563	5562.9443359375	6555.53173828125
O43396	TXNL1	Thioredoxin-like protein 1	O43396	TXNL1_HUMAN	36432.734375	26046.427734375	27390.15625	31923.388671875	20521.4296875	9688.7890625	12329.8427734375	6051.8154296875	7061.10693359375	4525.32861328125	36432.734375	26046.427734375	27390.15625	31923.388671875	20521.4296875	9688.7890625	12329.8427734375	6051.8154296875	7061.10693359375	4525.32861328125	22277.779296875	14047.1396484375	21603.59765625	21557.62890625	16432.26171875	11250.693359375	11799.4697265625	4852.166015625	4746.28369140625	2898.36181640625
O43639	NCK2	Cytoplasmic protein NCK2	O43639	NCK2_HUMAN	107730.21875	82804.8203125	93607.375	92905.0703125	71657.0390625	29158.369140625	24951.017578125	9329.4140625	13756.994140625	31016.599609375	107730.21875	82804.8203125	93607.375	92905.0703125	71657.0390625	29158.369140625	24951.017578125	9329.4140625	13756.994140625	31016.599609375	48040.94140625	36583.94140625	40389.65625	43396.30859375	30127.91796875	14567.744140625	14727.6650390625	6122.6962890625	7074.443359375	14279.568359375
O43665	RGS10	Regulator of G-protein signaling 10	O43665	RGS10_HUMAN	83020.4140625	347474.625	13463522	1865726.5	34360728	1635146.125	313751.34375	60004.30859375	6171.9794921875	6003.86279296875	83020.4140625	347474.625	13463522	1865726.5	34360728	1635146.125	313751.34375	60004.30859375	6171.9794921875	6003.86279296875	19167.345703125	17123.666015625	24628.068359375	13654.0478515625	19796.080078125	9760.2490234375	9880.38671875	6963.0361328125	2349.1279296875	2293.18481445313
O43681	GET3	ATPase GET3	O43681	GET3_HUMAN	56587.67578125	39718.1640625	50308.7578125	69282.375	64649.54296875	131504.890625	97458.2578125	150302.609375	111518.375	11919.90625	56587.67578125	39718.1640625	50308.7578125	69282.375	64649.54296875	131504.890625	97458.2578125	150302.609375	111518.375	11919.90625	25450.9140625	14691.560546875	15240.576171875	29072.93359375	23953.353515625	46529.9453125	34512.94921875	51294.65625	35108.46484375	4232.10400390625
O43866	CD5L	CD5 antigen-like	O43866	CD5L_HUMAN	3440850.5	1328963.875	2353261	3124132.75	1239730.625	626087.3125	474679.65625	461967.21875	1784566	10906564	3440850.5	1328963.875	2353261	3124132.75	1239730.625	626087.3125	474679.65625	461967.21875	1784566	10906564	1674792.875	692395.9375	1219003.875	1643465.375	652024.9375	344734.0625	265421.0625	291216.84375	957553.125	4954082.5
O43895	XPNPEP2	Xaa-Pro aminopeptidase 2	O43895	XPP2_HUMAN	15624.4140625	34412.046875	16424.802734375	12927.962890625	21515.79296875	29232.267578125	77842.1640625	20072.77734375	13666.255859375	27213.296875	15624.4140625	34412.046875	16424.802734375	12927.962890625	21515.79296875	29232.267578125	77842.1640625	20072.77734375	13666.255859375	27213.296875	7459.35400390625	16413.9921875	7654.365234375	9559.80859375	14204.0634765625	15215.2109375	37405.4609375	11371.3994140625	8251.861328125	12455.875
O60262	GNG7	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7	O60262	GBG7_HUMAN	156167.4375	243309.921875	318036.53125	161902.703125	113833.15625	138893.34375	190264.96875	88816.859375	92115.109375	93984.3046875	156167.4375	243309.921875	318036.53125	161902.703125	113833.15625	138893.34375	190264.96875	88816.859375	92115.109375	93984.3046875	57372.453125	74627.390625	104827.9375	40984.1796875	46689.98046875	31155.095703125	38871.09765625	24795.87109375	20753.904296875	42022.6953125
O60268	KIAA0513	Uncharacterized protein KIAA0513	O60268	K0513_HUMAN	32704.185546875	19423.607421875	12642.720703125	50508.9609375	20672.033203125	15239.064453125	15376.732421875	9688.1884765625	12653.9140625	12309.23828125	32704.185546875	19423.607421875	12642.720703125	50508.9609375	20672.033203125	15239.064453125	15376.732421875	9688.1884765625	12653.9140625	12309.23828125	12610.19921875	11761.654296875	15811.6689453125	8600.1328125	4277.72265625	4081.6259765625	5551.31005859375	3481.83764648438	4395.75048828125	4291.06787109375
O60486	PLXNC1	Plexin-C1	O60486	PLXC1_HUMAN	6337.65185546875	21169.8984375	9616.9873046875	14536.515625	9355.033203125	37748.75	41308.2421875	11697.978515625	7164.52197265625	3433.05200195313	6337.65185546875	21169.8984375	9616.9873046875	14536.515625	9355.033203125	37748.75	41308.2421875	11697.978515625	7164.52197265625	3433.05200195313	816.837280273438	2585.234375	3459.494140625	2213.91015625	3377.1083984375	5518.546875	6535.16064453125	1305.00830078125	1585.33837890625	1407.91577148438
O60496	DOK2	Docking protein 2	O60496	DOK2_HUMAN	50772.3671875	53614.46484375	43787.5703125	42589.62109375	35832.734375	15241.3740234375	13114.076171875	14461.7001953125	13313.25	13994.5947265625	50772.3671875	53614.46484375	43787.5703125	42589.62109375	35832.734375	15241.3740234375	13114.076171875	14461.7001953125	13313.25	13994.5947265625	18495.77734375	19780.365234375	15945.1533203125	15467.8369140625	10137.544921875	7104.25244140625	4996.9052734375	7626.0400390625	5140.4716796875	7268.791015625
O60669	SLC16A7	Monocarboxylate transporter 2	O60669	MOT2_HUMAN	34248.640625	53227.75390625	40227.97265625	42236.99609375	30066.845703125	19698.244140625	9684.58203125	16882.201171875	7254.03125	30077.111328125	34248.640625	53227.75390625	40227.97265625	42236.99609375	30066.845703125	19698.244140625	9684.58203125	16882.201171875	7254.03125	30077.111328125	13595.7314453125	20350.6875	12899.6328125	13975.0986328125	11930.248046875	7518.76220703125	5459.38525390625	6854.58837890625	5403.3857421875	10636.2109375
O60884	DNAJA2	DnaJ homolog subfamily A member 2	O60884	DNJA2_HUMAN	24433.009765625	29791.615234375	16212.0712890625	25728.759765625	22619.4296875	2434.19946289063	9904.5869140625	16878.08203125	15760.0703125	9812.9677734375	24433.009765625	29791.615234375	16212.0712890625	25728.759765625	22619.4296875	2434.19946289063	9904.5869140625	16878.08203125	15760.0703125	9812.9677734375	8964.072265625	6916.7880859375	5950.63134765625	8640.796875	7200.28662109375	7652.27197265625	4963.8505859375	4420.60693359375	4136.7109375	3902.35083007813
O75083	WDR1	WD repeat-containing protein 1	O75083	WDR1_HUMAN	1621017.375	998435.0625	1639734.375	1555977.375	1051756.875	353741.09375	451713.375	350866.5	281652.875	427394.15625	1621017.375	998435.0625	1639734.375	1555977.375	1051756.875	353741.09375	451713.375	350866.5	281652.875	427394.15625	221770.078125	160398.265625	239052.84375	234766.984375	160662.609375	58784.63671875	65740.125	59768.23828125	48011.28515625	74503.5703125
